timestamp,price
2025-09-18 14:02:30.993,117553.27644964374
2025-09-18 15:03:13.983,117735.87157682037
2025-09-18 16:00:55.855,117676.42476236634
2025-09-18 17:03:25.443,117644.58180662621
2025-09-18 18:02:57.160,117607.20998415927
2025-09-18 19:02:11.262,117851.18539205311
2025-09-18 20:06:52.546,117479.65470626247
2025-09-18 21:04:00.959,117575.95305738947
2025-09-18 22:02:55.116,117412.08260355875
2025-09-18 23:02:21.122,116948.58586157573
2025-09-19 00:03:04.296,117169.11793707692
2025-09-19 01:00:45.212,117447.66044572467
2025-09-19 02:02:21.132,117246.22326321788
2025-09-19 03:02:33.933,117162.55935837168
2025-09-19 04:03:05.632,117001.29549547189
2025-09-19 05:02:53.292,117050.60169942482
2025-09-19 06:02:48.108,116946.2084937178
2025-09-19 07:05:08.542,116802.45187760674
2025-09-19 08:02:19.833,116957.2847663997
2025-09-19 09:01:38.193,116960.44627596506
2025-09-19 10:02:50.251,116544.94863856838
2025-09-19 11:02:43.394,116542.94541523207
2025-09-19 12:01:54.573,116402.8979614958
2025-09-19 13:00:33.832,116207.71982668396
2025-09-19 14:01:45.392,116310.94427105524
2025-09-19 15:03:01.520,115976.84364829991
2025-09-19 16:01:49.901,115870.78418814257
2025-09-19 17:01:32.684,116110.71295886741
2025-09-19 18:02:43.017,115618.46059190473
2025-09-19 19:06:24.261,115485.9886898518
2025-09-19 20:01:53.270,115157.37841901269
2025-09-19 21:02:04.164,115436.27066281217
2025-09-19 22:03:54.909,115533.46699826297
2025-09-19 23:02:27.154,115650.54025838921
2025-09-20 00:02:21.198,115656.94582205842
2025-09-20 01:01:53.063,115757.64492701381
2025-09-20 02:02:28.638,115630.52604677362
2025-09-20 03:03:02.079,115627.52206692945
2025-09-20 04:01:47.385,115489.18449916203
2025-09-20 05:02:51.913,115610.90584090051
2025-09-20 06:00:20.112,115751.71706797219
2025-09-20 07:02:13.335,115754.27171996003
2025-09-20 08:03:20.958,115984.62721431848
2025-09-20 09:02:57.166,115804.7284527069
2025-09-20 10:02:59.120,115720.80222969536
2025-09-20 11:01:59.066,115784.63989667728
2025-09-20 12:03:07.270,115934.99104542725
2025-09-20 13:02:41.557,115892.24112764648
2025-09-20 14:02:38.183,115947.9834398576
2025-09-20 15:02:28.639,116073.06945623364
2025-09-20 16:03:11.820,116010.74374658203
2025-09-20 17:02:36.385,116083.2407924125
2025-09-20 18:03:16.072,115874.83956471676
2025-09-20 19:01:59.485,115751.86951846803
2025-09-20 20:00:37.979,115743.81493180516
2025-09-20 21:01:39.609,115760.45764529692
2025-09-20 22:00:00.264,115851.04761614517
2025-09-20 23:02:21.849,115818.25379015566
2025-09-21 00:02:02.867,115722.89635080755
2025-09-21 01:02:48.513,115716.53763560657
2025-09-21 02:02:36.939,115543.31187493537
2025-09-21 03:00:34.259,115718.78065124822
2025-09-21 04:02:32.597,115702.14940465351
2025-09-21 05:02:03.418,115538.73145938573
2025-09-21 06:01:56.413,115723.02069173029
2025-09-21 07:02:02.445,115743.97233519975
2025-09-21 08:02:54.162,115849.67417839603
2025-09-21 09:02:43.551,115679.9613005898
2025-09-21 10:02:30.861,115672.03308242503
2025-09-21 11:02:06.508,115562.29113142668
2025-09-21 12:01:46.390,115675.79409212345
2025-09-21 13:02:16.831,115719.0416731149
